row_id,cumulative_gpa,gpa_trend,num_failures,num_repeats,progress_rate,pct_complete,planned_credits,planned_workload_index,num_hard_courses,at_risk
872,2.866288935149733,-0.40351402848960527,1.0,0.0,0.9733333333333334,0.6083333333333333,10.0,37.0,2.0,0
873,2.324641484932317,-0.3053596491706587,1.0,0.0,0.7666666666666667,0.575,17.0,66.0,3.0,0
874,1.5905483717339657,-0.3378819362492096,4.0,3.0,0.4888888888888889,0.18333333333333332,14.0,58.0,3.0,1
875,1.5783355213020465,-0.14260083232274257,5.0,3.0,0.4888888888888889,0.18333333333333332,16.0,76.0,4.0,1
876,2.5767166984725063,0.18102890894249724,1.0,1.0,0.7555555555555555,0.2833333333333333,14.0,50.0,3.0,0
877,2.2540702296016697,0.2674264783603908,0.0,0.0,0.6888888888888889,0.5166666666666667,12.0,30.0,0.0,0
878,2.588764098730195,0.4150707890306151,0.0,0.0,0.7222222222222222,0.5416666666666666,11.0,33.0,0.0,0
879,2.6245566940292973,-0.48298862173820645,2.0,0.0,0.7444444444444445,0.5583333333333333,14.0,60.0,3.0,0
880,2.5907408170667137,-0.25714395501015597,1.0,1.0,0.8333333333333334,0.20833333333333334,15.0,45.0,1.0,0
881,2.918183549695612,0.00255366863501294,3.0,2.0,1.0380952380952382,0.9083333333333333,15.0,49.0,1.0,0
882,1.951034115339448,-0.2695818152000702,2.0,2.0,0.5,0.375,15.0,49.0,1.0,0
883,2.053355010921228,-0.245873672336419,1.0,0.0,0.5333333333333333,0.06666666666666667,14.0,60.0,3.0,1
884,2.0611700879307384,0.19630106532574798,2.0,2.0,0.4888888888888889,0.18333333333333332,9.0,24.0,1.0,0
885,2.626778617267677,-0.2520761138428078,0.0,0.0,0.8333333333333334,0.4166666666666667,10.0,33.0,1.0,0
886,3.305259821008846,0.1842915077908036,0.0,0.0,1.1,0.55,21.0,91.0,6.0,0
887,2.4958322697896045,0.48800436157116023,2.0,0.0,0.6333333333333333,0.15833333333333333,19.0,79.0,6.0,1
888,1.0481652293221677,0.1258883836436948,4.0,2.0,0.5,0.125,20.0,70.0,2.0,1
889,1.6722772307707725,0.36047006633336975,3.0,1.0,0.5333333333333333,0.06666666666666667,12.0,44.0,1.0,0
890,2.3427759494878244,0.2116899677212718,1.0,0.0,0.5,0.125,15.0,48.0,2.0,0
891,2.102009288583547,-0.591484694487117,1.0,1.0,0.5777777777777777,0.21666666666666667,13.0,45.0,2.0,1
892,2.5487151986673267,-0.0969296533251347,1.0,1.0,0.6285714285714286,0.55,9.0,27.0,1.0,0
893,2.8640977354878623,-0.10263816334834752,2.0,2.0,0.76,0.475,11.0,30.0,1.0,0
894,2.3952086892720215,-0.1868824294318041,2.0,2.0,0.65,0.325,18.0,76.0,5.0,1
895,3.125685492946432,-0.265033885948986,2.0,2.0,1.0666666666666667,0.8,16.0,64.0,3.0,0
896,2.3831546447281813,0.39324355535922706,1.0,0.0,0.5466666666666666,0.3416666666666667,10.0,37.0,2.0,0
897,2.097805566034024,0.37388971159978457,0.0,0.0,0.5,0.125,15.0,54.0,2.0,0
898,2.51041254108199,-0.049118322414021254,1.0,1.0,0.8888888888888888,0.3333333333333333,16.0,56.0,2.0,0
899,1.7405776723371977,-0.2581476802268712,3.0,2.0,0.4888888888888889,0.18333333333333332,12.0,36.0,1.0,1
900,2.884891033155186,-0.9617600110713025,1.0,1.0,0.8666666666666667,0.5416666666666666,15.0,48.0,1.0,0
901,2.767416829086817,0.0005583804209838839,1.0,1.0,0.7833333333333333,0.39166666666666666,14.0,57.0,3.0,0
902,2.38681225583222,0.16565350384272515,0.0,0.0,0.7,0.35,17.0,56.0,1.0,0
903,3.433081691011203,-0.06876747914633086,0.0,0.0,1.0933333333333333,0.6833333333333333,15.0,61.0,3.0,0
904,2.40432199471075,0.8362479480858207,1.0,1.0,0.5666666666666667,0.5666666666666667,11.0,42.0,2.0,0
905,3.7241642005762423,0.2758357994237577,1.0,1.0,1.1111111111111112,0.4166666666666667,12.0,45.0,2.0,0
906,2.2467020038304084,0.4815541558060068,0.0,0.0,0.68,0.425,12.0,36.0,0.0,0
907,2.083286656709431,-0.45861235036701187,5.0,2.0,0.5,0.25,9.0,33.0,2.0,1
908,2.606339116190567,-0.11920826165561005,1.0,0.0,0.7666666666666667,0.575,13.0,47.0,2.0,0
909,2.1717479564018842,0.008649329904443004,2.0,2.0,0.5,0.375,17.0,71.0,4.0,1
910,1.9772157793225924,0.01356988441103768,3.0,1.0,0.5222222222222223,0.39166666666666666,11.0,41.0,2.0,1
911,2.8002203028701573,0.21699838214571665,2.0,1.0,0.8666666666666667,0.21666666666666667,16.0,55.0,2.0,0
912,2.982030552309154,0.1734274752680811,4.0,4.0,0.9166666666666666,0.4583333333333333,18.0,83.0,5.0,0
913,2.2447360356350097,-0.4356272522023863,3.0,3.0,0.5619047619047619,0.49166666666666664,10.0,31.0,1.0,1
914,2.9656218994273713,0.3592249624491113,2.0,2.0,1.05,0.525,13.0,45.0,1.0,0
915,2.8786087708850965,0.0566083594805753,0.0,0.0,1.1,1.0,18.0,72.0,5.0,0
916,3.618455735535314,-0.7531355865426685,0.0,0.0,1.1,0.55,14.0,54.0,3.0,0
917,2.9283831042043458,-0.2920202720185374,0.0,0.0,0.9166666666666666,0.4583333333333333,7.0,22.0,1.0,0
918,3.524905949565805,0.1788565067081116,1.0,0.0,1.1,0.55,16.0,61.0,4.0,0
919,1.7048612295183356,0.46553904553698144,4.0,1.0,0.5,0.25,12.0,48.0,3.0,1
920,2.5146784221722824,-0.11110872492710255,0.0,0.0,0.6571428571428571,0.575,16.0,65.0,4.0,0
921,2.0749465057500553,0.4135202417666801,0.0,0.0,0.5,0.125,13.0,46.0,2.0,0
922,2.739039262465935,0.03708015504562123,2.0,1.0,0.7866666666666666,0.49166666666666664,13.0,47.0,2.0,0
923,2.500583471397403,-0.46739208823580336,1.0,1.0,0.5733333333333334,0.35833333333333334,13.0,43.0,1.0,0
924,2.5210648261687107,-0.45998580108466314,1.0,1.0,0.7047619047619048,0.6166666666666667,14.0,46.0,2.0,0
925,3.920451340772106,0.079548659227894,2.0,1.0,1.0933333333333333,0.6833333333333333,10.0,27.0,0.0,0
926,2.281740828998764,0.3401339802019212,1.0,1.0,0.7,0.7,14.0,50.0,3.0,0
927,2.5865494827652507,0.15997551058727044,0.0,0.0,0.8761904761904762,0.7666666666666667,11.0,34.0,1.0,0
928,2.6204631507195795,0.6899886607055588,2.0,1.0,0.6888888888888889,0.25833333333333336,17.0,65.0,4.0,0
929,2.518830867898127,0.50517362668909,0.0,0.0,0.7714285714285715,0.675,13.0,53.0,3.0,0
930,2.909809712304156,0.40541304907743037,0.0,0.0,0.75,0.75,8.0,32.0,2.0,0
931,3.047179441970179,-0.24921086865338982,1.0,1.0,0.8888888888888888,0.3333333333333333,18.0,60.0,3.0,0
932,3.479054870564654,0.5209451294353462,1.0,1.0,1.0933333333333333,0.6833333333333333,14.0,52.0,2.0,0
933,3.6387321445145187,0.2768771930575431,1.0,1.0,1.1111111111111112,0.4166666666666667,13.0,50.0,3.0,0
934,2.6320535014994975,0.08418413243276168,0.0,0.0,0.8444444444444444,0.6333333333333333,16.0,58.0,3.0,0
935,2.6753495472993025,-0.3734964632751847,0.0,0.0,0.9333333333333333,0.23333333333333334,14.0,54.0,3.0,0
936,2.191318720326292,0.027608211953808137,3.0,2.0,0.5,0.375,18.0,72.0,5.0,1
937,2.3267325607696,-0.7289419658430445,1.0,0.0,0.7166666666666667,0.35833333333333334,13.0,40.0,1.0,0
938,3.354892058845102,0.3328639967338449,1.0,0.0,1.0266666666666666,0.6416666666666667,18.0,73.0,4.0,0
939,3.1767249651638374,-0.4510655094091982,0.0,0.0,1.0,0.125,14.0,50.0,1.0,0
940,2.7049474549642625,0.29602806574336515,0.0,0.0,0.8111111111111111,0.6083333333333333,14.0,54.0,2.0,0
941,3.1538238304126707,-0.12778805762390943,1.0,0.0,1.0166666666666666,0.5083333333333333,17.0,58.0,2.0,0
942,2.9397153302639656,-0.12443596557710901,2.0,0.0,0.8933333333333333,0.5583333333333333,17.0,63.0,4.0,0
943,3.229806883754565,-0.5921150274097049,0.0,0.0,1.1111111111111112,0.4166666666666667,16.0,58.0,3.0,0
944,2.9730006215643083,-0.2569605412933722,0.0,0.0,0.8333333333333334,0.20833333333333334,13.0,49.0,3.0,0
945,2.613076055525861,0.8207940142342154,2.0,1.0,0.65,0.325,13.0,52.0,3.0,0
946,2.8080615865863043,0.72701272904468,0.0,0.0,0.85,0.85,14.0,47.0,2.0,0
947,0.8981739352759277,0.36356832023760477,4.0,2.0,0.4888888888888889,0.18333333333333332,13.0,52.0,3.0,1
948,3.006480261672421,-0.19442418566823738,0.0,0.0,0.8666666666666667,0.65,10.0,31.0,1.0,0
949,0.289988889111046,0.5196798154827511,5.0,3.0,0.5333333333333333,0.06666666666666667,9.0,24.0,0.0,1
950,1.7186790169787185,0.40962593996907226,2.0,1.0,0.5,0.375,11.0,44.0,3.0,0
951,2.9594089967488797,-0.20352851598154675,1.0,1.0,0.8888888888888888,0.3333333333333333,20.0,75.0,4.0,0
952,2.7383883602800356,-0.22614496501613113,0.0,0.0,0.9,0.45,13.0,49.0,3.0,0
953,2.1067319940386855,-0.6617660132490872,0.0,0.0,0.5,0.25,22.0,85.0,5.0,1
954,2.20438599776909,0.5696629922278338,2.0,1.0,0.5333333333333333,0.13333333333333333,16.0,63.0,2.0,1
955,3.271942525445405,0.659558812945622,0.0,0.0,1.1111111111111112,0.4166666666666667,13.0,46.0,2.0,0
956,2.478266928584579,-0.3033517175800795,1.0,1.0,0.6,0.225,9.0,27.0,0.0,0
957,3.6707535075169795,-0.7097000897200973,0.0,0.0,1.0933333333333333,0.6833333333333333,12.0,45.0,2.0,0
958,2.7293230812375913,0.44204553002836233,1.0,1.0,0.75,0.75,19.0,83.0,5.0,0
959,2.527067965211809,-0.21212770151118576,0.0,0.0,0.8666666666666667,0.43333333333333335,19.0,70.0,4.0,0
960,3.532136586183914,-0.23140095656016912,0.0,0.0,1.1047619047619048,0.9666666666666667,13.0,45.0,2.0,0
961,2.6786415073384053,0.14890584773830318,0.0,0.0,0.7833333333333333,0.39166666666666666,10.0,28.0,1.0,0
962,1.9677564455901952,0.26099505335700646,3.0,2.0,0.5,0.125,13.0,53.0,2.0,1
963,2.598093631751492,0.02101435037663757,1.0,0.0,0.7111111111111111,0.26666666666666666,12.0,36.0,1.0,0
964,2.568478575690282,-0.38016241471327117,1.0,0.0,0.7333333333333333,0.36666666666666664,17.0,72.0,4.0,1
965,2.007596435384971,0.203400255153519,1.0,1.0,0.4888888888888889,0.18333333333333332,20.0,76.0,3.0,1
966,2.5433150090830625,-0.18791232981344796,1.0,1.0,0.6761904761904762,0.5916666666666667,15.0,51.0,2.0,1
967,2.2596984832325626,-0.4029641640409598,2.0,1.0,0.5222222222222223,0.39166666666666666,15.0,57.0,2.0,1
968,3.1521759469871196,0.015253675765919184,0.0,0.0,1.0266666666666666,0.6416666666666667,18.0,72.0,4.0,0
969,2.5482115623198345,0.2722406345898216,0.0,0.0,0.7666666666666667,0.38333333333333336,10.0,37.0,2.0,0
970,2.399191805472482,-0.05330867870466527,1.0,0.0,0.6666666666666666,0.3333333333333333,13.0,49.0,3.0,0
971,2.578832314190717,-0.5901293364595803,2.0,1.0,0.72,0.45,14.0,54.0,3.0,0
972,2.696713187057321,0.31978598657915214,0.0,0.0,0.8333333333333334,0.20833333333333334,10.0,41.0,2.0,0
973,3.1059657343943283,-1.1697396170017784,0.0,0.0,0.9333333333333333,0.23333333333333334,12.0,45.0,2.0,0
974,2.0641758026634034,-0.08159748884505524,1.0,1.0,0.4888888888888889,0.18333333333333332,13.0,46.0,2.0,0
975,2.0835217932320704,-0.3799789182038822,2.0,0.0,0.5,0.125,20.0,76.0,4.0,1
976,2.9971709783870577,0.14183465663969086,0.0,0.0,1.0777777777777777,0.8083333333333333,18.0,78.0,3.0,0
977,2.514699261096455,0.346273825100873,2.0,0.0,0.6,0.075,16.0,68.0,4.0,0
978,1.7335608100205677,0.455886584902657,1.0,0.0,0.5,0.125,13.0,52.0,4.0,0
979,2.6876989528162007,-0.37102745125278647,2.0,1.0,0.8857142857142857,0.775,12.0,42.0,2.0,0
980,3.101781294684864,0.2906335433555274,1.0,1.0,0.8916666666666667,0.8916666666666667,14.0,57.0,3.0,0
981,1.8627498368737003,0.12456837860721293,6.0,2.0,0.5,0.25,13.0,52.0,3.0,1
982,2.87277930133875,-0.6969251722229575,0.0,0.0,0.8166666666666667,0.4083333333333333,14.0,53.0,2.0,0
983,3.0727451282717033,0.7254926113360294,3.0,3.0,0.9666666666666667,0.725,16.0,59.0,4.0,0
984,2.791939929052888,-0.7706926909774232,3.0,3.0,0.8666666666666667,0.10833333333333334,12.0,45.0,2.0,0
985,2.905649214860328,0.09534860771043085,1.0,0.0,0.9333333333333333,0.4666666666666667,13.0,44.0,2.0,0
986,1.9445185238685887,0.20157911016990027,6.0,4.0,0.5,0.125,13.0,52.0,3.0,1
987,2.951949941583652,0.26010181564544954,1.0,0.0,0.85,0.425,14.0,60.0,3.0,0
988,2.423331570102378,-0.2608188203216417,3.0,2.0,0.6583333333333333,0.6583333333333333,12.0,39.0,2.0,0
989,2.6453468424065654,0.4214753863565348,5.0,5.0,0.6,0.45,17.0,73.0,4.0,1
990,3.049207802724228,-0.6853367662731231,0.0,0.0,1.0083333333333333,1.0,9.0,27.0,1.0,0
991,3.204499714137331,-0.14055206986981617,1.0,0.0,1.1,0.825,19.0,77.0,4.0,0
992,3.328675118881101,-0.29220473423634985,1.0,0.0,1.0933333333333333,0.6833333333333333,14.0,59.0,4.0,0
993,3.069978024146349,-0.1877389547722803,1.0,0.0,1.1,0.825,16.0,61.0,3.0,0
994,2.477574431217525,0.11606213681944011,0.0,0.0,0.7222222222222222,0.5416666666666666,18.0,62.0,2.0,0
995,2.759193386497571,0.5290103076532113,2.0,2.0,0.85,0.425,13.0,40.0,1.0,0
996,3.124142525133318,-0.08421716497094245,1.0,1.0,0.9777777777777777,0.36666666666666664,11.0,43.0,2.0,0
997,2.6623566668266387,0.38835030765526257,0.0,0.0,0.7866666666666666,0.49166666666666664,10.0,38.0,1.0,0
998,2.7984259585464772,0.05436357083365584,3.0,3.0,0.8,0.3,14.0,55.0,3.0,1
999,3.0597981474253246,-0.5275089502382162,1.0,0.0,1.0,0.5,16.0,58.0,3.0,0
1000,2.5694227586047673,0.009967932531909529,1.0,0.0,0.7333333333333333,0.18333333333333332,14.0,57.0,3.0,0
1001,2.112264953893219,-0.03189666933441515,0.0,0.0,0.5333333333333333,0.3333333333333333,17.0,63.0,2.0,0
1002,2.58542808284995,-0.28288564349066103,0.0,0.0,0.6222222222222222,0.23333333333333334,9.0,30.0,2.0,0
1003,2.7189280632668593,-0.1071290113486727,2.0,1.0,0.9333333333333333,0.35,13.0,44.0,1.0,0
1004,2.646842853767058,-0.026609715955379087,2.0,2.0,0.75,0.375,16.0,65.0,4.0,1
1005,2.759867918015201,-0.3179967403478954,0.0,0.0,0.8666666666666667,0.21666666666666667,14.0,49.0,1.0,0
1006,3.0858067728368797,-0.8297482679863277,1.0,0.0,0.95,0.95,11.0,43.0,2.0,0
1007,2.3907127852329375,-0.008385261833972368,1.0,0.0,0.6333333333333333,0.31666666666666665,13.0,50.0,3.0,0
1008,3.0172330458387786,-0.3932191626101811,1.0,1.0,0.9777777777777777,0.36666666666666664,10.0,28.0,1.0,0
1009,2.7683674885556604,-0.002562793291740917,1.0,1.0,0.8666666666666667,0.10833333333333334,12.0,36.0,2.0,0
1010,2.1298412628184864,0.2987377005701539,2.0,1.0,0.49523809523809526,0.43333333333333335,20.0,78.0,4.0,1
1011,3.393628517911478,-0.7176650205056365,0.0,0.0,1.0933333333333333,0.6833333333333333,13.0,52.0,4.0,0
1012,2.620038072675717,-0.6683711132757997,1.0,0.0,0.6,0.3,13.0,53.0,3.0,0
1013,1.7305346234922794,0.47477920220590275,3.0,2.0,0.4888888888888889,0.18333333333333332,8.0,26.0,1.0,1
1014,2.0284899358471327,0.22556234803472908,3.0,1.0,0.5,0.375,10.0,32.0,1.0,0
1015,2.0166261176487574,-0.3938544248247371,2.0,2.0,0.5,0.5,18.0,72.0,5.0,1
1016,2.7133323602144204,-0.44463778299684265,2.0,2.0,0.7666666666666667,0.38333333333333336,18.0,59.0,2.0,1
1017,2.361123216013489,-0.2642010018850489,0.0,0.0,0.6666666666666666,0.16666666666666666,9.0,27.0,0.0,0
1018,2.43660377765353,-0.3688229994401504,3.0,3.0,0.6333333333333333,0.15833333333333333,12.0,48.0,3.0,1
1019,2.942056633131536,0.34531761767342184,3.0,2.0,0.9333333333333333,0.11666666666666667,14.0,56.0,4.0,0
1020,2.8357186035457653,-0.22494556223013173,0.0,0.0,0.8555555555555555,0.6416666666666667,10.0,26.0,0.0,0
1021,2.826330877793621,0.6170780249546897,0.0,0.0,0.8416666666666667,0.8416666666666667,10.0,37.0,2.0,0
1022,2.8857048835583683,-0.20639712997297144,1.0,1.0,0.875,0.875,13.0,43.0,1.0,0
1023,2.953109779327225,-0.30983420905152315,0.0,0.0,0.9333333333333333,0.7,14.0,49.0,2.0,0
1024,1.6759671858748124,-0.3256877807648657,3.0,2.0,0.5,0.125,16.0,55.0,3.0,1
1025,2.462944283681919,-0.9219491825620403,4.0,3.0,0.6416666666666667,0.6416666666666667,19.0,67.0,3.0,1
1026,1.7917824077846887,0.003175243562408614,1.0,0.0,0.4888888888888889,0.18333333333333332,13.0,39.0,1.0,1
1027,2.6273106710236687,0.1470026106115836,1.0,1.0,0.7555555555555555,0.2833333333333333,14.0,48.0,3.0,0
1028,2.7412888591448867,0.6139947031579607,1.0,1.0,0.7444444444444445,0.5583333333333333,12.0,36.0,1.0,0
1029,3.0661353698781224,-0.925497756864702,1.0,1.0,1.0666666666666667,0.13333333333333333,12.0,30.0,0.0,0
1030,3.4633173042933123,0.450006653322673,2.0,2.0,1.1047619047619048,0.9666666666666667,14.0,50.0,2.0,0
1031,2.6058836860226315,0.5053309181701424,3.0,1.0,0.8083333333333333,0.8083333333333333,12.0,33.0,1.0,0
1032,2.3931831101251193,0.5241084725135128,0.0,0.0,0.6,0.45,9.0,18.0,0.0,0
1033,2.827174531665537,0.20068274653771034,3.0,2.0,0.9,0.675,16.0,55.0,2.0,0
1034,2.37744646903916,0.47790080075811625,2.0,1.0,0.5833333333333334,0.2916666666666667,14.0,53.0,3.0,0
1035,2.5640146061754345,-0.5072481264465436,1.0,0.0,0.7333333333333333,0.09166666666666666,10.0,38.0,1.0,0
1036,3.02398704024024,0.4121718140728565,0.0,0.0,1.0476190476190477,0.9166666666666666,17.0,71.0,4.0,0
1037,2.2524869162361494,-0.23010379337024922,4.0,3.0,0.5866666666666667,0.36666666666666664,12.0,53.0,3.0,1
1038,3.2743602702046224,-0.9229605524057667,0.0,0.0,0.9904761904761905,0.8666666666666667,11.0,33.0,1.0,0
1039,3.0426621930565383,-0.5546774213202221,1.0,1.0,0.9666666666666667,0.24166666666666667,11.0,36.0,2.0,0
1040,1.8815369960961785,0.12406086594083776,2.0,2.0,0.4888888888888889,0.18333333333333332,16.0,61.0,3.0,1
1041,3.2999491757055797,-0.4203055523836525,0.0,0.0,1.05,0.525,10.0,40.0,2.0,0
1042,2.850484362905236,0.12489449253948637,1.0,1.0,0.9555555555555556,0.7166666666666667,10.0,33.0,1.0,0
1043,2.7675631312636844,-1.1034192356465113,1.0,1.0,0.780952380952381,0.6833333333333333,17.0,78.0,5.0,1
1044,2.263696870224177,-1.0970392779271818,6.0,3.0,0.525,0.525,15.0,61.0,3.0,1
1045,2.2198832597211395,0.5805398657049916,2.0,1.0,0.4888888888888889,0.18333333333333332,13.0,46.0,2.0,0
1046,2.5822639576285646,0.31708606190387156,2.0,2.0,0.5833333333333334,0.2916666666666667,16.0,59.0,3.0,0
1047,2.7741308160752762,-0.4322176523490011,0.0,0.0,0.9333333333333333,0.11666666666666667,11.0,43.0,2.0,0
1048,2.1660253743122557,-0.09879778869302092,4.0,3.0,0.4888888888888889,0.18333333333333332,14.0,57.0,3.0,1
1049,3.0295700286057863,0.24517964949279092,0.0,0.0,0.8833333333333333,0.44166666666666665,15.0,61.0,3.0,0
1050,1.8205332038731534,0.28208208439307847,2.0,0.0,0.5066666666666667,0.31666666666666665,11.0,42.0,2.0,0
1051,2.3758992414813838,0.10502445265048799,3.0,1.0,0.6833333333333333,0.3416666666666667,14.0,57.0,3.0,0
1052,2.6172281341998396,0.09509265739301043,1.0,0.0,0.7833333333333333,0.39166666666666666,12.0,45.0,3.0,0
1053,3.9935315351557144,-0.40198841326445933,0.0,0.0,1.0933333333333333,0.6833333333333333,15.0,48.0,1.0,0
1054,1.6309049483696554,0.1260848533023029,2.0,1.0,0.49523809523809526,0.43333333333333335,16.0,61.0,4.0,1
1055,3.4923183101983204,-0.006065590133171206,1.0,1.0,1.1111111111111112,0.4166666666666667,14.0,56.0,3.0,0
1056,2.4711553164311453,0.0001877446182771969,0.0,0.0,0.8,0.3,10.0,31.0,1.0,0
1057,3.020144178779897,-0.3065112858713954,1.0,0.0,0.8777777777777778,0.6583333333333333,14.0,48.0,2.0,0
1058,2.742156376577031,-0.08904764303086621,1.0,1.0,0.7888888888888889,0.5916666666666667,9.0,21.0,0.0,0
1059,3.1315707308277188,-0.0104490339192429,1.0,1.0,0.8857142857142857,0.775,13.0,50.0,2.0,0
1060,2.6157907566922853,-0.3291929850825559,1.0,1.0,0.7,0.175,7.0,25.0,1.0,0
1061,3.3540135321334534,0.42777046874628066,0.0,0.0,1.0933333333333333,0.6833333333333333,11.0,40.0,2.0,0
1062,2.2291393003937534,-0.26457337104584067,1.0,0.0,0.6095238095238096,0.5333333333333333,17.0,75.0,4.0,1
1063,3.2585626734102657,-0.16626857705977915,0.0,0.0,1.0833333333333333,0.5416666666666666,14.0,50.0,3.0,0
1064,2.241060495611156,0.08274269316442595,1.0,1.0,0.55,0.275,15.0,54.0,3.0,0
1065,2.7447823397108837,0.3589090156145578,3.0,3.0,0.7333333333333333,0.7333333333333333,12.0,30.0,0.0,0
1066,1.8711277737871521,-1.0304021306713875,7.0,5.0,0.5,0.125,10.0,38.0,1.0,1
1067,3.153398346260283,0.3144437732441929,1.0,1.0,0.8888888888888888,0.6666666666666666,14.0,56.0,3.0,0
1068,3.586035817566843,-0.12302740124940126,0.0,0.0,1.1047619047619048,0.9666666666666667,13.0,47.0,2.0,0
1069,2.526925556559959,0.6842089313623956,0.0,0.0,0.7333333333333333,0.18333333333333332,20.0,77.0,3.0,0
1070,2.7613860003584927,-0.4132175220380798,1.0,0.0,0.6888888888888889,0.5166666666666667,13.0,42.0,1.0,0
1071,1.8694914560540494,0.16995517806800398,1.0,0.0,0.5,0.25,14.0,57.0,3.0,1
1072,2.504727509033515,0.7235845521570736,1.0,1.0,0.6857142857142857,0.6,10.0,31.0,1.0,0
1073,1.5324924994177116,-0.09293762134567252,4.0,4.0,0.49523809523809526,0.43333333333333335,16.0,53.0,2.0,1
1074,2.3749024957498563,0.325437921083382,3.0,1.0,0.49523809523809526,0.43333333333333335,16.0,55.0,3.0,0
1075,2.477624303397878,0.10545927555097023,3.0,1.0,0.8,0.1,12.0,45.0,2.0,0
1076,3.1093910043184447,-0.009484798758409685,2.0,1.0,1.1,0.825,12.0,32.0,1.0,0
1077,4.0,-0.0037777841123922684,0.0,0.0,1.1047619047619048,0.9666666666666667,12.0,30.0,1.0,0
1078,2.475726754412429,0.22355751441830796,0.0,0.0,0.5733333333333334,0.35833333333333334,20.0,77.0,4.0,0
1079,3.532641819066825,-0.4407785519387146,0.0,0.0,1.0933333333333333,0.6833333333333333,15.0,61.0,2.0,0
1080,2.752371458455272,-0.22358403203026267,0.0,0.0,0.8,0.1,16.0,74.0,4.0,0
1081,2.6696527259645877,-0.2701597793323418,2.0,2.0,0.7047619047619048,0.6166666666666667,16.0,58.0,3.0,1
1082,2.8206148897427115,0.17836021945084557,2.0,2.0,0.8666666666666667,0.10833333333333334,18.0,72.0,5.0,1
1083,2.697418382914177,-0.13386163351737723,0.0,0.0,0.7777777777777778,0.2916666666666667,13.0,36.0,0.0,0
1084,2.9084765604351377,0.20347555933494288,2.0,0.0,0.780952380952381,0.6833333333333333,15.0,62.0,3.0,1
1085,2.3384239294647,0.43550758850639726,0.0,0.0,0.625,0.625,16.0,60.0,2.0,0
1086,1.716083793994876,-0.27917375554336177,3.0,2.0,0.5,0.5,18.0,65.0,3.0,1
1087,1.8215618957619037,-0.30546026688474415,2.0,2.0,0.5,0.25,18.0,71.0,4.0,1
1088,3.0703258319284075,-0.7261134409409538,0.0,0.0,0.9333333333333333,0.23333333333333334,16.0,55.0,2.0,0
1089,2.4643821110246495,0.8608106014792214,2.0,1.0,0.6666666666666666,0.3333333333333333,17.0,64.0,3.0,0
1090,2.422658302245013,0.11660108068739694,1.0,0.0,0.5666666666666667,0.14166666666666666,13.0,52.0,4.0,0
1091,2.5744892242627078,0.3704699162846552,0.0,0.0,0.7523809523809524,0.6583333333333333,16.0,71.0,4.0,0
1092,3.0563446405411194,-0.47004762346103934,0.0,0.0,0.9866666666666667,0.6166666666666667,17.0,64.0,2.0,0
1093,2.7553864010490603,-0.1557952756706591,2.0,2.0,0.8,0.4,16.0,71.0,4.0,0
1094,2.2822739405530847,0.23667372338203885,3.0,0.0,0.5666666666666667,0.14166666666666666,16.0,59.0,3.0,0
1095,3.51645187000025,0.22575092334796443,0.0,0.0,1.1,0.55,17.0,68.0,4.0,0
1096,3.5239854641399475,0.35874687200439315,0.0,0.0,1.1047619047619048,0.9666666666666667,9.0,33.0,2.0,0
1097,2.8264208401893667,0.6270759095561695,0.0,0.0,0.9,0.675,14.0,47.0,1.0,0
1098,3.2147121864629016,-0.350144075064343,1.0,1.0,1.0333333333333334,0.25833333333333336,15.0,51.0,2.0,0
1099,3.434405624288115,-0.47483822561458444,1.0,1.0,1.1,0.275,11.0,36.0,1.0,0
1100,3.337689940250302,-0.4606924077968446,1.0,1.0,1.0833333333333333,0.5416666666666666,15.0,52.0,2.0,0
1101,3.04557568308639,0.7690996514337223,1.0,1.0,0.9333333333333333,0.23333333333333334,9.0,18.0,0.0,0
1102,2.7043833543640807,0.36805518767066525,0.0,0.0,0.9333333333333333,0.9333333333333333,13.0,37.0,1.0,0
1103,2.5119364228145273,-0.2721299159387258,0.0,0.0,0.9111111111111111,0.6833333333333333,13.0,53.0,4.0,0
1104,2.1877539597922198,0.30329851131219865,2.0,1.0,0.5,0.125,13.0,46.0,2.0,0
1105,3.0512263532036923,-0.6000426851454383,0.0,0.0,0.9619047619047619,0.8416666666666667,13.0,39.0,1.0,0
1106,1.8510657033881048,0.26713136975957097,6.0,5.0,0.5,0.25,15.0,48.0,2.0,1
1107,2.267117253848243,-0.45386650903625325,4.0,2.0,0.5111111111111111,0.19166666666666668,12.0,45.0,3.0,1
1108,3.6060572776443354,-0.015743548851559375,0.0,0.0,1.0933333333333333,0.6833333333333333,15.0,60.0,4.0,0
1109,3.2741507643587706,0.19005216953214354,0.0,0.0,1.0,0.125,13.0,49.0,3.0,0
1110,3.562402145247518,0.09507986827011328,1.0,1.0,1.1,0.55,20.0,94.0,6.0,0
1111,2.3175702440470927,-0.17424437765541967,1.0,1.0,0.6666666666666666,0.5833333333333334,14.0,60.0,3.0,0
1112,1.8527445168522965,0.013989548408814834,1.0,0.0,0.49523809523809526,0.43333333333333335,13.0,52.0,3.0,0
1113,2.1097988394061553,0.23078067822981518,1.0,1.0,0.6888888888888889,0.25833333333333336,11.0,28.0,0.0,0
1114,2.751144234565054,0.47989306590288416,3.0,1.0,0.7866666666666666,0.49166666666666664,17.0,60.0,3.0,1
